"Reaction ID","Subsystem"
"R_ALAR","Ala and Asp Metabolism"
"R_ALATA_L","Ala and Asp Metabolism"
"R_ASPTA","Ala and Asp Metabolism"
"R_ASPT","Ala and Asp Metabolism"
"R_ASNN","Ala and Asp Metabolism"
"R_ASNS2","Ala and Asp Metabolism"
"R_ASNNpp","Ala and Asp Metabolism"
"R_DAAD","Ala and Asp Metabolism"
"R_ASNS1","Ala and Asp Metabolism"
"R_GLYCTO2","Alternate Carbon Metabolism"
"R_GLYCTO3","Alternate Carbon Metabolism"
"R_GLYCTO4","Alternate Carbon Metabolism"
"R_MAN6PI","Alternate Carbon Metabolism"
"R_XYLK","Alternate Carbon Metabolism"
"R_RBK","Alternate Carbon Metabolism"
"R_GLYK","Alternate Carbon Metabolism"
"R_PPM","Alternate Carbon Metabolism"
"R_A5PISO","Alternate Carbon Metabolism"
"R_G6PDA","Alternate Carbon Metabolism"
"R_ALDD2y","Alternate Carbon Metabolism"
"R_RMI","Alternate Carbon Metabolism"
"R_MNNH","Alternate Carbon Metabolism"
"R_ALTRH","Alternate Carbon Metabolism"
"R_GUI1","Alternate Carbon Metabolism"
"R_HEX7","Alternate Carbon Metabolism"
"R_HEX4","Alternate Carbon Metabolism"
"R_RBK_L1","Alternate Carbon Metabolism"
"R_RBP4E","Alternate Carbon Metabolism"
"R_UGLT","Alternate Carbon Metabolism"
"R_DDGLK","Alternate Carbon Metabolism"
"R_XYLI2","Alternate Carbon Metabolism"
"R_PMANM","Alternate Carbon Metabolism"
"R_UDPG4E","Alternate Carbon Metabolism"
"R_LACZ","Alternate Carbon Metabolism"
"R_TRE6PH","Alternate Carbon Metabolism"
"R_XYLI1","Alternate Carbon Metabolism"
"R_ALDD4","Alternate Carbon Metabolism"
"R_G3PT","Alternate Carbon Metabolism"
"R_CINNDO","Alternate Carbon Metabolism"
"R_DHPPD","Alternate Carbon Metabolism"
"R_DHCIND","Alternate Carbon Metabolism"
"R_LCARS","Alternate Carbon Metabolism"
"R_ALCD19","Alternate Carbon Metabolism"
"R_RMPA","Alternate Carbon Metabolism"
"R_SBTPD","Alternate Carbon Metabolism"
"R_PFK_2","Alternate Carbon Metabolism"
"R_GLTPD","Alternate Carbon Metabolism"
"R_TGBPA","Alternate Carbon Metabolism"
"R_MANAO","Alternate Carbon Metabolism"
"R_TAGURr","Alternate Carbon Metabolism"
"R_PGLYCP","Alternate Carbon Metabolism"
"R_TARTD","Alternate Carbon Metabolism"
"R_GLCRAL","Alternate Carbon Metabolism"
"R_DKGLCNR2y","Alternate Carbon Metabolism"
"R_2DGULRy","Alternate Carbon Metabolism"
"R_AMANK","Alternate Carbon Metabolism"
"R_ACNML","Alternate Carbon Metabolism"
"R_DDGALK","Alternate Carbon Metabolism"
"R_AB6PGH","Alternate Carbon Metabolism"
"R_AMALT1","Alternate Carbon Metabolism"
"R_MLTP2","Alternate Carbon Metabolism"
"R_PACCOAL","Alternate Carbon Metabolism"
"R_TRE6PS","Alternate Carbon Metabolism"
"R_TREH","Alternate Carbon Metabolism"
"R_ACACCT","Alternate Carbon Metabolism"
"R_BUTCT","Alternate Carbon Metabolism"
"R_2DGULRx","Alternate Carbon Metabolism"
"R_ADNUC","Alternate Carbon Metabolism"
"R_PGMT","Alternate Carbon Metabolism"
"R_FRUK","Alternate Carbon Metabolism"
"R_KG6PDC","Alternate Carbon Metabolism"
"R_X5PL3E","Alternate Carbon Metabolism"
"R_DOGULNR","Alternate Carbon Metabolism"
"R_MLTG3","Alternate Carbon Metabolism"
"R_DKGLCNR1","Alternate Carbon Metabolism"
"R_DHAPT","Alternate Carbon Metabolism"
"R_DDPGALA","Alternate Carbon Metabolism"
"R_IDOND","Alternate Carbon Metabolism"
"R_IDOND2","Alternate Carbon Metabolism"
"R_HPYRRy","Alternate Carbon Metabolism"
"R_AGDC","Alternate Carbon Metabolism"
"R_TRE6PP","Alternate Carbon Metabolism"
"R_ARAI","Alternate Carbon Metabolism"
"R_M1PD","Alternate Carbon Metabolism"
"R_G3PD2","Alternate Carbon Metabolism"
"R_GALS3","Alternate Carbon Metabolism"
"R_FCI","Alternate Carbon Metabolism"
"R_FCLK","Alternate Carbon Metabolism"
"R_FCLPA","Alternate Carbon Metabolism"
"R_ACCOAL","Alternate Carbon Metabolism"
"R_OP4ENH","Alternate Carbon Metabolism"
"R_HOPNTAL","Alternate Carbon Metabolism"
"R_3HPPPNH","Alternate Carbon Metabolism"
"R_HPYRRx","Alternate Carbon Metabolism"
"R_GLYCDx","Alternate Carbon Metabolism"
"R_ASCBPL","Alternate Carbon Metabolism"
"R_HPPPNDO","Alternate Carbon Metabolism"
"R_DHCINDO","Alternate Carbon Metabolism"
"R_HKNDDH","Alternate Carbon Metabolism"
"R_HKNTDH","Alternate Carbon Metabolism"
"R_MANPGH","Alternate Carbon Metabolism"
"R_URDGLYCD","Alternate Carbon Metabolism"
"R_AMANAPEr","Alternate Carbon Metabolism"
"R_ACM6PH","Alternate Carbon Metabolism"
"R_CYTDH","Alternate Carbon Metabolism"
"R_TAUDO","Alternate Carbon Metabolism"
"R_MLTG2","Alternate Carbon Metabolism"
"R_MLTG1","Alternate Carbon Metabolism"
"R_AMALT3","Alternate Carbon Metabolism"
"R_MLTP3","Alternate Carbon Metabolism"
"R_PPCSCT","Alternate Carbon Metabolism"
"R_MCITL2","Alternate Carbon Metabolism"
"R_PTA2","Alternate Carbon Metabolism"
"R_MCITS","Alternate Carbon Metabolism"
"R_PPAKr","Alternate Carbon Metabolism"
"R_PPM2","Alternate Carbon Metabolism"
"R_GLCRD","Alternate Carbon Metabolism"
"R_PPPNDO","Alternate Carbon Metabolism"
"R_LCADi","Alternate Carbon Metabolism"
"R_3HCINNMH","Alternate Carbon Metabolism"
"R_PHYTSpp","Alternate Carbon Metabolism"
"R_DRPA","Alternate Carbon Metabolism"
"R_TREHpp","Alternate Carbon Metabolism"
"R_TRSARr","Alternate Carbon Metabolism"
"R_LYXI","Alternate Carbon Metabolism"
"R_URIH","Alternate Carbon Metabolism"
"R_MALDDH","Alternate Carbon Metabolism"
"R_ALKP","Alternate Carbon Metabolism"
"R_GGGABADr","Alternate Carbon Metabolism"
"R_MALTATr","Alternate Carbon Metabolism"
"R_GGGABAH","Alternate Carbon Metabolism"
"R_FRULYSK","Alternate Carbon Metabolism"
"R_GALM2pp","Alternate Carbon Metabolism"
"R_DAPAL","Alternate Carbon Metabolism"
"R_LACZpp","Alternate Carbon Metabolism"
"R_UDPGALPpp","Alternate Carbon Metabolism"
"R_UACGAMPpp","Alternate Carbon Metabolism"
"R_UACGALPpp","Alternate Carbon Metabolism"
"R_UGLCURPpp","Alternate Carbon Metabolism"
"R_GUR1PPpp","Alternate Carbon Metabolism"
"R_ACGAL1PPpp","Alternate Carbon Metabolism"
"R_ARABDI","Alternate Carbon Metabolism"
"R_R5PPpp","Alternate Carbon Metabolism"
"R_AAMYL","Alternate Carbon Metabolism"
"R_AAMYLpp","Alternate Carbon Metabolism"
"R_MN6PP","Alternate Carbon Metabolism"
"R_3KGK","Alternate Carbon Metabolism"
"R_F6PP","Alternate Carbon Metabolism"
"R_R1PK","Alternate Carbon Metabolism"
"R_R15BPK","Alternate Carbon Metabolism"
"R_GGPTRCS","Alternate Carbon Metabolism"
"R_FRULYSDG","Alternate Carbon Metabolism"
"R_GAL1PPpp","Alternate Carbon Metabolism"
"R_ALLPI","Alternate Carbon Metabolism"
"R_ALLK","Alternate Carbon Metabolism"
"R_ALLULPE","Alternate Carbon Metabolism"
"R_PPDOy","Alternate Carbon Metabolism"
"R_GNK","Alternate Carbon Metabolism"
"R_RMK","Alternate Carbon Metabolism"
"R_GALCTD","Alternate Carbon Metabolism"
"R_MLTG4","Alternate Carbon Metabolism"
"R_DKGLCNR2x","Alternate Carbon Metabolism"
"R_MCITD","Alternate Carbon Metabolism"
"R_GLCATr","Alternate Carbon Metabolism"
"R_G2PPpp","Alternate Carbon Metabolism"
"R_GALKr","Alternate Carbon Metabolism"
"R_OBTFL","Alternate Carbon Metabolism"
"R_MMCD","Alternate Carbon Metabolism"
"R_AMALT2","Alternate Carbon Metabolism"
"R_MLTP1","Alternate Carbon Metabolism"
"R_UDPGPpp","Alternate Carbon Metabolism"
"R_ALDD3y","Alternate Carbon Metabolism"
"R_R5PP","Alternate Carbon Metabolism"
"R_HXCT","Alternate Carbon Metabolism"
"R_GALCTND","Alternate Carbon Metabolism"
"R_AMALT4","Alternate Carbon Metabolism"
"R_HPYRI","Alternate Carbon Metabolism"
"R_ACGAM1PPpp","Alternate Carbon Metabolism"
"R_GGPTRCO","Alternate Carbon Metabolism"
"R_GUI2","Alternate Carbon Metabolism"
"R_MLTG5","Alternate Carbon Metabolism"
"R_2DOXG6PP","Alternate Carbon Metabolism"
"R_MICITDr","Alternate Carbon Metabolism"
"R_BGLA1","Alternate Carbon Metabolism"
"R_FRULYSE","Alternate Carbon Metabolism"
"R_OXCDC","Alternate Carbon Metabolism"
"R_DTARTD","Alternate Carbon Metabolism"
"R_GALCTLO","Alternate Carbon Metabolism"
"R_XYLK2","Alternate Carbon Metabolism"
"R_CDGUNPD","Alternate Carbon Metabolism"
"R_REPHACCOAI","Alternate Carbon Metabolism"
"R_FORCT","Alternate Carbon Metabolism"
"R_PACCOAE","Alternate Carbon Metabolism"
"R_OXDHCOAT","Alternate Carbon Metabolism"
"R_HADPCOADH3","Alternate Carbon Metabolism"
"R_OXCOAHDH","Alternate Carbon Metabolism"
"R_DHACOAH","Alternate Carbon Metabolism"
"R_ALDD19xr","Alternate Carbon Metabolism"
"R_MMM","Alternate Carbon Metabolism"
"R_3OXCOAT","Alternate Carbon Metabolism"
"R_2DGULRGx","Alternate Carbon Metabolism"
"R_2DGULRGy","Alternate Carbon Metabolism"
"R_13PPDH2","Alternate Carbon Metabolism"
"R_G2PP","Alternate Carbon Metabolism"
"R_DXYLTD","Alternate Carbon Metabolism"
"R_2DDARAA","Alternate Carbon Metabolism"
"R_GNP","Alternate Carbon Metabolism"
"R_METGLCUR","Alternate Carbon Metabolism"
"R_SQVOSI","Alternate Carbon Metabolism"
"R_6D6SPA","Alternate Carbon Metabolism"
"R_2HESR","Alternate Carbon Metabolism"
"R_CHOLID","Alternate Carbon Metabolism"
"R_PHDA","Alternate Carbon Metabolism"
"R_PACOAT","Alternate Carbon Metabolism"
"R_DHPTDNR","Alternate Carbon Metabolism"
"R_DHPTDNRN","Alternate Carbon Metabolism"
"R_PCNO","Alternate Carbon Metabolism"
"R_HPACOAT","Alternate Carbon Metabolism"
"R_DC6PDA","Alternate Carbon Metabolism"
"R_5DGLCNR","Alternate Carbon Metabolism"
"R_5DKGR","Alternate Carbon Metabolism"
"R_CURR","Alternate Carbon Metabolism"
"R_LKDRA","Alternate Carbon Metabolism"
"R_E4PP","Alternate Carbon Metabolism"
"R_RU5PP","Alternate Carbon Metabolism"
"R_6D6SFK","Alternate Carbon Metabolism"
"R_3SLAR","Alternate Carbon Metabolism"
"R_CPL","Alternate Carbon Metabolism"
"R_INOSTO","Alternate Carbon Metabolism"
"R_HPYRP","Alternate Carbon Metabolism"
"R_ARMEPNS","Alternate Carbon Metabolism"
"R_RPNTPH","Alternate Carbon Metabolism"
"R_PRCPD","Alternate Carbon Metabolism"
"R_F1PP","Alternate Carbon Metabolism"
"R_3HPADHi","Alternate Carbon Metabolism"
"R_2HPTCOAT","Alternate Carbon Metabolism"
"R_MC6PH","Alternate Carbon Metabolism"
"R_GAPP","Alternate Carbon Metabolism"
"R_DHCURR","Alternate Carbon Metabolism"
"R_RHMND","Alternate Carbon Metabolism"
"R_SQGH","Alternate Carbon Metabolism"
"R_LCARSyi","Alternate Carbon Metabolism"
"R_PPA","Anaplerotic Reactions"
"R_PPCK","Anaplerotic Reactions"
"R_ME1","Anaplerotic Reactions"
"R_ICL","Anaplerotic Reactions"
"R_PPC","Anaplerotic Reactions"
"R_MALS","Anaplerotic Reactions"
"R_ME2","Anaplerotic Reactions"
"R_PPA2","Anaplerotic Reactions"
"R_G5SD","Arg and Pro Metabolism"
"R_PTRCTA","Arg and Pro Metabolism"
"R_ADMDC","Arg and Pro Metabolism"
"R_AGMT","Arg and Pro Metabolism"
"R_ARGDC","Arg and Pro Metabolism"
"R_ARGSS","Arg and Pro Metabolism"
"R_AGPR","Arg and Pro Metabolism"
"R_SPMS","Arg and Pro Metabolism"
"R_ABTA","Arg and Pro Metabolism"
"R_SSALx","Arg and Pro Metabolism"
"R_AST","Arg and Pro Metabolism"
"R_SGDS","Arg and Pro Metabolism"
"R_GSPMDA","Arg and Pro Metabolism"
"R_GSPMDS","Arg and Pro Metabolism"
"R_ACODA","Arg and Pro Metabolism"
"R_P5CD","Arg and Pro Metabolism"
"R_SPMDAT1","Arg and Pro Metabolism"
"R_SPMDAT2","Arg and Pro Metabolism"
"R_ARGSL","Arg and Pro Metabolism"
"R_CBPS","Arg and Pro Metabolism"
"R_GLU5K","Arg and Pro Metabolism"
"R_P5CR","Arg and Pro Metabolism"
"R_G5SADs","Arg and Pro Metabolism"
"R_OCBT","Arg and Pro Metabolism"
"R_SOTA","Arg and Pro Metabolism"
"R_SGSAD","Arg and Pro Metabolism"
"R_ACOTA","Arg and Pro Metabolism"
"R_SSALy","Arg and Pro Metabolism"
"R_ARGDCpp","Arg and Pro Metabolism"
"R_ACGK","Arg and Pro Metabolism"
"R_ABUTD","Arg and Pro Metabolism"
"R_MTAN","Arg and Pro Metabolism"
"R_SADH","Arg and Pro Metabolism"
"R_ACGS","Arg and Pro Metabolism"
"R_ORNDC","Arg and Pro Metabolism"
"R_AMPTASEPG","Arg and Pro Metabolism"
"R_APCS","Arg and Pro Metabolism"
"R_GHBDHx","Arg and Pro Metabolism"
"R_PROD3","Arg and Pro Metabolism"
"R_PGAMT","Cell Envelope Biosynthesis"
"R_UAGDP","Cell Envelope Biosynthesis"
"R_UAGCVT","Cell Envelope Biosynthesis"
"R_GLUR","Cell Envelope Biosynthesis"
"R_UAG2E","Cell Envelope Biosynthesis"
"R_GOFUCR","Cell Envelope Biosynthesis"
"R_AACPS1","Cell Envelope Biosynthesis"
"R_AACPS2","Cell Envelope Biosynthesis"
"R_AACPS3","Cell Envelope Biosynthesis"
"R_AACPS4","Cell Envelope Biosynthesis"
"R_ACMAMUT","Cell Envelope Biosynthesis"
"R_ACGAMT","Cell Envelope Biosynthesis"
"R_AADDGT","Cell Envelope Biosynthesis"
"R_UDCPDP","Cell Envelope Biosynthesis"
"R_G1PTT","Cell Envelope Biosynthesis"
"R_TDPGDH","Cell Envelope Biosynthesis"
"R_UDPGALM","Cell Envelope Biosynthesis"
"R_TDPDRE","Cell Envelope Biosynthesis"
"R_TDPDRR","Cell Envelope Biosynthesis"
"R_UAPGR","Cell Envelope Biosynthesis"
"R_PAPPT3","Cell Envelope Biosynthesis"
"R_UAGPT3","Cell Envelope Biosynthesis"
"R_TDPADGAT","Cell Envelope Biosynthesis"
"R_GALUi","Cell Envelope Biosynthesis"
"R_UAAGDS","Cell Envelope Biosynthesis"
"R_UAMAS","Cell Envelope Biosynthesis"
"R_UAMAGS","Cell Envelope Biosynthesis"
"R_UGMDDS","Cell Envelope Biosynthesis"
"R_GMAND","Cell Envelope Biosynthesis"
"R_G1PACT","Cell Envelope Biosynthesis"
"R_GF6PTA","Cell Envelope Biosynthesis"
"R_ETHAAL","Cell Envelope Biosynthesis"
"R_MAN1PT2","Cell Envelope Biosynthesis"
"R_MI1PP","Cell Envelope Biosynthesis"
"R_UDPGD","Cell Envelope Biosynthesis"
"R_TDPAGTA","Cell Envelope Biosynthesis"
"R_UACMAMO","Cell Envelope Biosynthesis"
"R_FACOAL160t2pp","Cell Envelope Biosynthesis"
"R_FACOAL180t2pp","Cell Envelope Biosynthesis"
"R_UDCPDPpp","Cell Envelope Biosynthesis"
"R_FACOAE181","Cell Envelope Biosynthesis"
"R_FACOAE160","Cell Envelope Biosynthesis"
"R_FACOAE140","Cell Envelope Biosynthesis"
"R_FACOAL80t2pp","Cell Envelope Biosynthesis"
"R_GDPMNH","Cell Envelope Biosynthesis"
"R_FACOAL60t2pp","Cell Envelope Biosynthesis"
"R_FACOAL100t2pp","Cell Envelope Biosynthesis"
"R_FACOAL120t2pp","Cell Envelope Biosynthesis"
"R_FACOAL140t2pp","Cell Envelope Biosynthesis"
"R_AACPS5","Cell Envelope Biosynthesis"
"R_ALAALAr","Cell Envelope Biosynthesis"
"R_GDMANE","Cell Envelope Biosynthesis"
"R_AACPS6","Cell Envelope Biosynthesis"
"R_AACPS7","Cell Envelope Biosynthesis"
"R_AACPS8","Cell Envelope Biosynthesis"
"R_AACPS9","Cell Envelope Biosynthesis"
"R_FACOAL181t2pp","Cell Envelope Biosynthesis"
"R_T2DECAI","Cell Envelope Biosynthesis"
"R_3OAS161","Cell Envelope Biosynthesis"
"R_EAR141y","Cell Envelope Biosynthesis"
"R_EAR161x","Cell Envelope Biosynthesis"
"R_FACOAE180","Cell Envelope Biosynthesis"
"R_FACOAE100","Cell Envelope Biosynthesis"
"R_FACOAE80","Cell Envelope Biosynthesis"
"R_FACOAE60","Cell Envelope Biosynthesis"
"R_3OAS141","Cell Envelope Biosynthesis"
"R_3OAR121","Cell Envelope Biosynthesis"
"R_FACOAE141","Cell Envelope Biosynthesis"
"R_FACOAE161","Cell Envelope Biosynthesis"
"R_FACOAL141t2pp","Cell Envelope Biosynthesis"
"R_FACOAL161t2pp","Cell Envelope Biosynthesis"
"R_EAR141x","Cell Envelope Biosynthesis"
"R_EAR181x","Cell Envelope Biosynthesis"
"R_EAR181y","Cell Envelope Biosynthesis"
"R_FACOAE120","Cell Envelope Biosynthesis"
"R_3OAR120","Cell Envelope Biosynthesis"
"R_3HAD80","Cell Envelope Biosynthesis"
"R_3HAD120","Cell Envelope Biosynthesis"
"R_EAR180x","Cell Envelope Biosynthesis"
"R_EAR180y","Cell Envelope Biosynthesis"
"R_3HAD161","Cell Envelope Biosynthesis"
"R_EAR80y","Cell Envelope Biosynthesis"
"R_EAR120y","Cell Envelope Biosynthesis"
"R_3OAR181","Cell Envelope Biosynthesis"
"R_3HAD121","Cell Envelope Biosynthesis"
"R_EAR121y","Cell Envelope Biosynthesis"
"R_EAR140x","Cell Envelope Biosynthesis"
"R_EAR40y","Cell Envelope Biosynthesis"
"R_3OAS181","Cell Envelope Biosynthesis"
"R_EAR161y","Cell Envelope Biosynthesis"
"R_EAR160y","Cell Envelope Biosynthesis"
"R_EAR100y","Cell Envelope Biosynthesis"
"R_3OAR141","Cell Envelope Biosynthesis"
"R_3OAR161","Cell Envelope Biosynthesis"
"R_3HAD141","Cell Envelope Biosynthesis"
"R_EAR121x","Cell Envelope Biosynthesis"
"R_3OAS140","Cell Envelope Biosynthesis"
"R_3OAR140","Cell Envelope Biosynthesis"
"R_3OAR160","Cell Envelope Biosynthesis"
"R_3HAD181","Cell Envelope Biosynthesis"
"R_3HAD40","Cell Envelope Biosynthesis"
"R_3OAS60","Cell Envelope Biosynthesis"
"R_3OAS160","Cell Envelope Biosynthesis"
"R_3OAR60","Cell Envelope Biosynthesis"
"R_3OAR80","Cell Envelope Biosynthesis"
"R_EAR100x","Cell Envelope Biosynthesis"
"R_EAR120x","Cell Envelope Biosynthesis"
"R_EAR160x","Cell Envelope Biosynthesis"
"R_EAR140y","Cell Envelope Biosynthesis"
"R_3OAS121","Cell Envelope Biosynthesis"
"R_3OAS80","Cell Envelope Biosynthesis"
"R_3OAS100","Cell Envelope Biosynthesis"
"R_3OAS120","Cell Envelope Biosynthesis"
"R_3OAR40","Cell Envelope Biosynthesis"
"R_3OAR100","Cell Envelope Biosynthesis"
"R_3HAD60","Cell Envelope Biosynthesis"
"R_3HAD100","Cell Envelope Biosynthesis"
"R_3HAD140","Cell Envelope Biosynthesis"
"R_3HAD160","Cell Envelope Biosynthesis"
"R_EAR40x","Cell Envelope Biosynthesis"
"R_EAR60y","Cell Envelope Biosynthesis"
"R_EAR60x","Cell Envelope Biosynthesis"
"R_EAR80x","Cell Envelope Biosynthesis"
"R_3OAS180","Cell Envelope Biosynthesis"
"R_3HAD180","Cell Envelope Biosynthesis"
"R_3OAR180","Cell Envelope Biosynthesis"
"R_GDPMNP","Cell Envelope Biosynthesis"
"R_FA120ACPHi","Cell Envelope Biosynthesis"
"R_FA80ACPHi","Cell Envelope Biosynthesis"
"R_FA140ACPHi","Cell Envelope Biosynthesis"
"R_FA100ACPHi","Cell Envelope Biosynthesis"
"R_KDUI","Cell Envelope Biosynthesis"
"R_FA161ACPHi","Cell Envelope Biosynthesis"
"R_FA141ACPHi","Cell Envelope Biosynthesis"
"R_FA160ACPHi","Cell Envelope Biosynthesis"
"R_XYHDL","Cell Envelope Biosynthesis"
"R_PUACGAMS","Cell Envelope Biosynthesis"
"R_UDPGPT","Cell Envelope Biosynthesis"
"R_CS","Citric Acid Cycle"
"R_ICDHyr","Citric Acid Cycle"
"R_FRD2","Citric Acid Cycle"
"R_FRD3","Citric Acid Cycle"
"R_MDH","Citric Acid Cycle"
"R_FUM","Citric Acid Cycle"
"R_CITL","Citric Acid Cycle"
"R_AKGDH","Citric Acid Cycle"
"R_MDH3","Citric Acid Cycle"
"R_MDH2","Citric Acid Cycle"
"R_SUCOAS","Citric Acid Cycle"
"R_ACONTb","Citric Acid Cycle"
"R_ACONTa","Citric Acid Cycle"
"R_MOX","Citric Acid Cycle"
"R_ALATA_D2","Cofactor and Prosthetic Group Biosynthesis"
"R_SHCHD2","Cofactor and Prosthetic Group Biosynthesis"
"R_CPPPGO","Cofactor and Prosthetic Group Biosynthesis"
"R_GTHOr","Cofactor and Prosthetic Group Biosynthesis"
"R_ALATA_L2","Cofactor and Prosthetic Group Biosynthesis"
"R_APRAUR","Cofactor and Prosthetic Group Biosynthesis"
"R_DB4PS","Cofactor and Prosthetic Group Biosynthesis"
"R_RBFK","Cofactor and Prosthetic Group Biosynthesis"
"R_ACP1_FMN","Cofactor and Prosthetic Group Biosynthesis"
"R_RBFSb","Cofactor and Prosthetic Group Biosynthesis"
"R_DMATT","Cofactor and Prosthetic Group Biosynthesis"
"R_GRTT","Cofactor and Prosthetic Group Biosynthesis"
"R_UPP3S","Cofactor and Prosthetic Group Biosynthesis"
"R_UPPDC1","Cofactor and Prosthetic Group Biosynthesis"
"R_TMPPP","Cofactor and Prosthetic Group Biosynthesis"
"R_FMNAT","Cofactor and Prosthetic Group Biosynthesis"
"R_NADDP","Cofactor and Prosthetic Group Biosynthesis"
"R_NMNAT","Cofactor and Prosthetic Group Biosynthesis"
"R_HMPK1","Cofactor and Prosthetic Group Biosynthesis"
"R_PMDPHT","Cofactor and Prosthetic Group Biosynthesis"
"R_RBFSa","Cofactor and Prosthetic Group Biosynthesis"
"R_UDCPDPS","Cofactor and Prosthetic Group Biosynthesis"
"R_PPCDC","Cofactor and Prosthetic Group Biosynthesis"
"R_PYDXNK","Cofactor and Prosthetic Group Biosynthesis"
"R_PYAM5PO","Cofactor and Prosthetic Group Biosynthesis"
"R_OHPBAT","Cofactor and Prosthetic Group Biosynthesis"
"R_GLUTRR","Cofactor and Prosthetic Group Biosynthesis"
"R_HEMEOS","Cofactor and Prosthetic Group Biosynthesis"
"R_G1SAT","Cofactor and Prosthetic Group Biosynthesis"
"R_DMQMT","Cofactor and Prosthetic Group Biosynthesis"
"R_ICHORS_copy1","Cofactor and Prosthetic Group Biosynthesis"
"R_DNMPPA","Cofactor and Prosthetic Group Biosynthesis"
"R_HPPK2","Cofactor and Prosthetic Group Biosynthesis"
"R_PTPATi","Cofactor and Prosthetic Group Biosynthesis"
"R_DXPRIi","Cofactor and Prosthetic Group Biosynthesis"
"R_OPHBDC","Cofactor and Prosthetic Group Biosynthesis"
"R_OHPHM","Cofactor and Prosthetic Group Biosynthesis"
"R_NADK","Cofactor and Prosthetic Group Biosynthesis"
"R_ICHORS_copy2","Cofactor and Prosthetic Group Biosynthesis"
"R_SUCBZS","Cofactor and Prosthetic Group Biosynthesis"
"R_DHBD","Cofactor and Prosthetic Group Biosynthesis"
"R_ICHORT","Cofactor and Prosthetic Group Biosynthesis"
"R_PYDXPP","Cofactor and Prosthetic Group Biosynthesis"
"R_PDXPP","Cofactor and Prosthetic Group Biosynthesis"
"R_DXPS","Cofactor and Prosthetic Group Biosynthesis"
"R_CDPMEK","Cofactor and Prosthetic Group Biosynthesis"
"R_MECDPS","Cofactor and Prosthetic Group Biosynthesis"
"R_PYDXK","Cofactor and Prosthetic Group Biosynthesis"
"R_GTPCII2","Cofactor and Prosthetic Group Biosynthesis"
"R_NNDPR","Cofactor and Prosthetic Group Biosynthesis"
"R_RZ5PP","Cofactor and Prosthetic Group Biosynthesis"
"R_OCTDPS","Cofactor and Prosthetic Group Biosynthesis"
"R_SERASr","Cofactor and Prosthetic Group Biosynthesis"
"R_FADRx","Cofactor and Prosthetic Group Biosynthesis"
"R_GTPDPK","Cofactor and Prosthetic Group Biosynthesis"
"R_NADN","Cofactor and Prosthetic Group Biosynthesis"
"R_FCLT","Cofactor and Prosthetic Group Biosynthesis"
"R_HBZOPT","Cofactor and Prosthetic Group Biosynthesis"
"R_PNTK","Cofactor and Prosthetic Group Biosynthesis"
"R_DPCOAK","Cofactor and Prosthetic Group Biosynthesis"
"R_HETZK","Cofactor and Prosthetic Group Biosynthesis"
"R_FMNRx2","Cofactor and Prosthetic Group Biosynthesis"
"R_ACPS1","Cofactor and Prosthetic Group Biosynthesis"
"R_ADCS","Cofactor and Prosthetic Group Biosynthesis"
"R_ADCL","Cofactor and Prosthetic Group Biosynthesis"
"R_DMPPS","Cofactor and Prosthetic Group Biosynthesis"
"R_IPDPS","Cofactor and Prosthetic Group Biosynthesis"
"R_NMNDA","Cofactor and Prosthetic Group Biosynthesis"
"R_NNAM","Cofactor and Prosthetic Group Biosynthesis"
"R_ASP1DC","Cofactor and Prosthetic Group Biosynthesis"
"R_ACBIPGT","Cofactor and Prosthetic Group Biosynthesis"
"R_ADOCBLS","Cofactor and Prosthetic Group Biosynthesis"
"R_ADOCBIK","Cofactor and Prosthetic Group Biosynthesis"
"R_TMPK","Cofactor and Prosthetic Group Biosynthesis"
"R_ENTCS","Cofactor and Prosthetic Group Biosynthesis"
"R_TMK","Cofactor and Prosthetic Group Biosynthesis"
"R_DHPPDA2","Cofactor and Prosthetic Group Biosynthesis"
"R_DBTS","Cofactor and Prosthetic Group Biosynthesis"
"R_GLUCYS","Cofactor and Prosthetic Group Biosynthesis"
"R_NADS1","Cofactor and Prosthetic Group Biosynthesis"
"R_DXYLK","Cofactor and Prosthetic Group Biosynthesis"
"R_PDX5PS","Cofactor and Prosthetic Group Biosynthesis"
"R_PPBNGS","Cofactor and Prosthetic Group Biosynthesis"
"R_PPNCL2","Cofactor and Prosthetic Group Biosynthesis"
"R_MOHMT","Cofactor and Prosthetic Group Biosynthesis"
"R_CHRPL","Cofactor and Prosthetic Group Biosynthesis"
"R_PMPK","Cofactor and Prosthetic Group Biosynthesis"
"R_BSORy","Cofactor and Prosthetic Group Biosynthesis"
"R_BSORx","Cofactor and Prosthetic Group Biosynthesis"
"R_GTPCI","Cofactor and Prosthetic Group Biosynthesis"
"R_DHFS","Cofactor and Prosthetic Group Biosynthesis"
"R_ASPO3","Cofactor and Prosthetic Group Biosynthesis"
"R_ASPO5","Cofactor and Prosthetic Group Biosynthesis"
"R_ASPO4","Cofactor and Prosthetic Group Biosynthesis"
"R_ASPO6","Cofactor and Prosthetic Group Biosynthesis"
"R_DHPS2","Cofactor and Prosthetic Group Biosynthesis"
"R_QULNS","Cofactor and Prosthetic Group Biosynthesis"
"R_DHBSH","Cofactor and Prosthetic Group Biosynthesis"
"R_FE3Ri","Cofactor and Prosthetic Group Biosynthesis"
