"Reaction ID","Subsystem"
"R_CLPNH160pp","Glycerophospholipid Metabolism"
"R_CLPNH161pp","Glycerophospholipid Metabolism"
"R_CLPNH180pp","Glycerophospholipid Metabolism"
"R_CLPNH181pp","Glycerophospholipid Metabolism"
"R_CLPNS120pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS120pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS140pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS140pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS141pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS141pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS160pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS160pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS161pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS161pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS180pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS180pp_b1249","Glycerophospholipid Metabolism"
"R_CLPNS181pp_b0789","Glycerophospholipid Metabolism"
"R_CLPNS181pp_b1249","Glycerophospholipid Metabolism"
"R_CDAPPA120","Glycerophospholipid Metabolism"
"R_CDAPPA140","Glycerophospholipid Metabolism"
"R_CDAPPA141","Glycerophospholipid Metabolism"
"R_CDAPPA160","Glycerophospholipid Metabolism"
"R_CDAPPA161","Glycerophospholipid Metabolism"
"R_CDAPPA180","Glycerophospholipid Metabolism"
"R_CDAPPA181","Glycerophospholipid Metabolism"
"R_DASYN120","Glycerophospholipid Metabolism"
"R_DASYN140","Glycerophospholipid Metabolism"
"R_DASYN141","Glycerophospholipid Metabolism"
"R_DASYN160","Glycerophospholipid Metabolism"
"R_DASYN161","Glycerophospholipid Metabolism"
"R_DASYN180","Glycerophospholipid Metabolism"
"R_DASYN181","Glycerophospholipid Metabolism"
"R_CFAS160E","Glycerophospholipid Metabolism"
"R_CFAS180E","Glycerophospholipid Metabolism"
"R_CFAS160G","Glycerophospholipid Metabolism"
"R_CFAS180G","Glycerophospholipid Metabolism"
"R_DAGK120","Glycerophospholipid Metabolism"
"R_DAGK140","Glycerophospholipid Metabolism"
"R_DAGK141","Glycerophospholipid Metabolism"
"R_DAGK160","Glycerophospholipid Metabolism"
"R_DAGK161","Glycerophospholipid Metabolism"
"R_DAGK180","Glycerophospholipid Metabolism"
"R_DAGK181","Glycerophospholipid Metabolism"
"R_G3PAT120","Glycerophospholipid Metabolism"
"R_G3PAT140","Glycerophospholipid Metabolism"
"R_G3PAT141","Glycerophospholipid Metabolism"
"R_G3PAT160","Glycerophospholipid Metabolism"
"R_G3PAT161","Glycerophospholipid Metabolism"
"R_G3PAT180","Glycerophospholipid Metabolism"
"R_G3PAT181","Glycerophospholipid Metabolism"
"R_GPDDA1","Glycerophospholipid Metabolism"
"R_GPDDA1pp","Glycerophospholipid Metabolism"
"R_GPDDA2","Glycerophospholipid Metabolism"
"R_GPDDA2pp","Glycerophospholipid Metabolism"
"R_GPDDA4","Glycerophospholipid Metabolism"
"R_GPDDA4pp","Glycerophospholipid Metabolism"
"R_GPDDA5","Glycerophospholipid Metabolism"
"R_GPDDA5pp","Glycerophospholipid Metabolism"
"R_GPDDA3","Glycerophospholipid Metabolism"
"R_GPDDA3pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E120pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E140pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E141pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E160pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E161pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E180pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1E181pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G120pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G140pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G141pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G160pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G161pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G180pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1G181pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A120pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A140pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A141pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A160pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A161pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A180pp","Glycerophospholipid Metabolism"
"R_LPLIPAL1A181pp","Glycerophospholipid Metabolism"
"R_LPLIPAL2E120","Glycerophospholipid Metabolism"
"R_LPLIPAL2E140","Glycerophospholipid Metabolism"
"R_LPLIPAL2E141","Glycerophospholipid Metabolism"
"R_LPLIPAL2E160","Glycerophospholipid Metabolism"
"R_LPLIPAL2E161","Glycerophospholipid Metabolism"
"R_LPLIPAL2E180","Glycerophospholipid Metabolism"
"R_LPLIPAL2E181","Glycerophospholipid Metabolism"
"R_LPLIPAL2G120","Glycerophospholipid Metabolism"
"R_LPLIPAL2G140","Glycerophospholipid Metabolism"
"R_LPLIPAL2G141","Glycerophospholipid Metabolism"
"R_LPLIPAL2G160","Glycerophospholipid Metabolism"
"R_LPLIPAL2G161","Glycerophospholipid Metabolism"
"R_LPLIPAL2G180","Glycerophospholipid Metabolism"
"R_LPLIPAL2G181","Glycerophospholipid Metabolism"
"R_LPLIPAL2A120","Glycerophospholipid Metabolism"
"R_LPLIPAL2A140","Glycerophospholipid Metabolism"
"R_LPLIPAL2A141","Glycerophospholipid Metabolism"
"R_LPLIPAL2A160","Glycerophospholipid Metabolism"
"R_LPLIPAL2A161","Glycerophospholipid Metabolism"
"R_LPLIPAL2A180","Glycerophospholipid Metabolism"
"R_LPLIPAL2A181","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE120","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE140","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE141","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE160","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE161","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE180","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE181","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG120","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG140","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG141","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG160","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG161","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG180","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG181","Glycerophospholipid Metabolism"
"R_PAPA120","Glycerophospholipid Metabolism"
"R_PAPA140","Glycerophospholipid Metabolism"
"R_PAPA141","Glycerophospholipid Metabolism"
"R_PAPA160","Glycerophospholipid Metabolism"
"R_PAPA161","Glycerophospholipid Metabolism"
"R_PAPA180","Glycerophospholipid Metabolism"
"R_PAPA181","Glycerophospholipid Metabolism"
"R_PAPA120pp","Glycerophospholipid Metabolism"
"R_PAPA140pp","Glycerophospholipid Metabolism"
"R_PAPA141pp","Glycerophospholipid Metabolism"
"R_PAPA160pp","Glycerophospholipid Metabolism"
"R_PAPA161pp","Glycerophospholipid Metabolism"
"R_PAPA180pp","Glycerophospholipid Metabolism"
"R_PAPA181pp","Glycerophospholipid Metabolism"
"R_PGPP120_b0418","Glycerophospholipid Metabolism"
"R_PGPP120_b1278","Glycerophospholipid Metabolism"
"R_PGPP140_b0418","Glycerophospholipid Metabolism"
"R_PGPP140_b1278","Glycerophospholipid Metabolism"
"R_PGPP141_b0418","Glycerophospholipid Metabolism"
"R_PGPP141_b1278","Glycerophospholipid Metabolism"
"R_PGPP160_b0418","Glycerophospholipid Metabolism"
"R_PGPP160_b1278","Glycerophospholipid Metabolism"
"R_PGPP161_b0418","Glycerophospholipid Metabolism"
"R_PGPP161_b1278","Glycerophospholipid Metabolism"
"R_PGPP180_b0418","Glycerophospholipid Metabolism"
"R_PGPP180_b1278","Glycerophospholipid Metabolism"
"R_PGPP181_b0418","Glycerophospholipid Metabolism"
"R_PGPP181_b1278","Glycerophospholipid Metabolism"
"R_PGPP120pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP120pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP140pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP140pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP141pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP141pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP160pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP160pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP161pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP161pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP180pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP180pp_b1278","Glycerophospholipid Metabolism"
"R_PGPP181pp_b0418","Glycerophospholipid Metabolism"
"R_PGPP181pp_b1278","Glycerophospholipid Metabolism"
"R_PGSA120","Glycerophospholipid Metabolism"
"R_PGSA140","Glycerophospholipid Metabolism"
"R_PGSA141","Glycerophospholipid Metabolism"
"R_PGSA160","Glycerophospholipid Metabolism"
"R_PGSA161","Glycerophospholipid Metabolism"
"R_PGSA180","Glycerophospholipid Metabolism"
"R_PGSA181","Glycerophospholipid Metabolism"
"R_PSD120","Glycerophospholipid Metabolism"
"R_PSD140","Glycerophospholipid Metabolism"
"R_PSD141","Glycerophospholipid Metabolism"
"R_PSD160","Glycerophospholipid Metabolism"
"R_PSD161","Glycerophospholipid Metabolism"
"R_PSD180","Glycerophospholipid Metabolism"
"R_PSD181","Glycerophospholipid Metabolism"
"R_PSSA120","Glycerophospholipid Metabolism"
"R_PSSA140","Glycerophospholipid Metabolism"
"R_PSSA141","Glycerophospholipid Metabolism"
"R_PSSA160","Glycerophospholipid Metabolism"
"R_PSSA161","Glycerophospholipid Metabolism"
"R_PSSA180","Glycerophospholipid Metabolism"
"R_PSSA181","Glycerophospholipid Metabolism"
"R_PLIPA1A120pp","Glycerophospholipid Metabolism"
"R_PLIPA1A140pp","Glycerophospholipid Metabolism"
"R_PLIPA1A141pp","Glycerophospholipid Metabolism"
"R_PLIPA1A160pp","Glycerophospholipid Metabolism"
"R_PLIPA1A161pp","Glycerophospholipid Metabolism"
"R_PLIPA1A180pp","Glycerophospholipid Metabolism"
"R_PLIPA1A181pp","Glycerophospholipid Metabolism"
"R_PLIPA1E120pp","Glycerophospholipid Metabolism"
"R_PLIPA1E140pp","Glycerophospholipid Metabolism"
"R_PLIPA1E141pp","Glycerophospholipid Metabolism"
"R_PLIPA1E160pp","Glycerophospholipid Metabolism"
"R_PLIPA1E161pp","Glycerophospholipid Metabolism"
"R_PLIPA1E180pp","Glycerophospholipid Metabolism"
"R_PLIPA1E181pp","Glycerophospholipid Metabolism"
"R_PLIPA1G120pp","Glycerophospholipid Metabolism"
"R_PLIPA1G140pp","Glycerophospholipid Metabolism"
"R_PLIPA1G141pp","Glycerophospholipid Metabolism"
"R_PLIPA1G160pp","Glycerophospholipid Metabolism"
"R_PLIPA1G161pp","Glycerophospholipid Metabolism"
"R_PLIPA1G180pp","Glycerophospholipid Metabolism"
"R_PLIPA1G181pp","Glycerophospholipid Metabolism"
"R_PLIPA2A120pp","Glycerophospholipid Metabolism"
"R_PLIPA2A140pp","Glycerophospholipid Metabolism"
"R_PLIPA2A141pp","Glycerophospholipid Metabolism"
"R_PLIPA2A160pp","Glycerophospholipid Metabolism"
"R_PLIPA2A161pp","Glycerophospholipid Metabolism"
"R_PLIPA2A180pp","Glycerophospholipid Metabolism"
"R_PLIPA2A181pp","Glycerophospholipid Metabolism"
"R_PLIPA2E120pp","Glycerophospholipid Metabolism"
"R_PLIPA2E140pp","Glycerophospholipid Metabolism"
"R_PLIPA2E141pp","Glycerophospholipid Metabolism"
"R_PLIPA2E160pp","Glycerophospholipid Metabolism"
"R_PLIPA2E161pp","Glycerophospholipid Metabolism"
"R_PLIPA2E180pp","Glycerophospholipid Metabolism"
"R_PLIPA2E181pp","Glycerophospholipid Metabolism"
"R_PLIPA2G120pp","Glycerophospholipid Metabolism"
"R_PLIPA2G140pp","Glycerophospholipid Metabolism"
"R_PLIPA2G141pp","Glycerophospholipid Metabolism"
"R_PLIPA2G160pp","Glycerophospholipid Metabolism"
"R_PLIPA2G161pp","Glycerophospholipid Metabolism"
"R_PLIPA2G180pp","Glycerophospholipid Metabolism"
"R_PLIPA2G181pp","Glycerophospholipid Metabolism"
"R_AGPAT161_fwd","Glycerophospholipid Metabolism"
"R_AGPAT160_fwd","Glycerophospholipid Metabolism"
"R_AGPAT181_fwd","Glycerophospholipid Metabolism"
"R_AGPAT180_fwd","Glycerophospholipid Metabolism"
"R_AGPAT141_fwd","Glycerophospholipid Metabolism"
"R_AGPAT120_fwd","Glycerophospholipid Metabolism"
"R_AGPAT140_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT120_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT140_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT141_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT160_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT161_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT180_fwd","Glycerophospholipid Metabolism"
"R_2AGPEAT181_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT120_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT140_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT141_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT160_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT161_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT180_fwd","Glycerophospholipid Metabolism"
"R_2AGPGAT181_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT120_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT140_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT141_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT160_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT161_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT180_fwd","Glycerophospholipid Metabolism"
"R_ACPPAT181_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT120_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT140_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT141_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT160_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT161_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT180_fwd","Glycerophospholipid Metabolism"
"R_APG3PAT181_fwd","Glycerophospholipid Metabolism"
"R_APH120_fwd","Glycerophospholipid Metabolism"
"R_APH140_fwd","Glycerophospholipid Metabolism"
"R_APH141_fwd","Glycerophospholipid Metabolism"
"R_APH160_fwd","Glycerophospholipid Metabolism"
"R_APH161_fwd","Glycerophospholipid Metabolism"
"R_APH180_fwd","Glycerophospholipid Metabolism"
"R_APH181_fwd","Glycerophospholipid Metabolism"
"R_ALR4x_fwd","Glycerophospholipid Metabolism"
"R_CLPNH120pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH140pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH141pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH160pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH161pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH180pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNH181pp_fwd","Glycerophospholipid Metabolism"
"R_CLPNS120pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS120pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS140pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS140pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS141pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS141pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS160pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS160pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS161pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS161pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS180pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS180pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CLPNS181pp_b0789_fwd","Glycerophospholipid Metabolism"
"R_CLPNS181pp_b1249_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA120_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA140_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA141_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA160_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA161_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA180_fwd","Glycerophospholipid Metabolism"
"R_CDAPPA181_fwd","Glycerophospholipid Metabolism"
"R_DASYN120_fwd","Glycerophospholipid Metabolism"
"R_DASYN140_fwd","Glycerophospholipid Metabolism"
"R_DASYN141_fwd","Glycerophospholipid Metabolism"
"R_DASYN160_fwd","Glycerophospholipid Metabolism"
"R_DASYN161_fwd","Glycerophospholipid Metabolism"
"R_DASYN180_fwd","Glycerophospholipid Metabolism"
"R_DASYN181_fwd","Glycerophospholipid Metabolism"
"R_CFAS160E_fwd","Glycerophospholipid Metabolism"
"R_CFAS180E_fwd","Glycerophospholipid Metabolism"
"R_CFAS160G_fwd","Glycerophospholipid Metabolism"
"R_CFAS180G_fwd","Glycerophospholipid Metabolism"
"R_DAGK120_fwd","Glycerophospholipid Metabolism"
"R_DAGK140_fwd","Glycerophospholipid Metabolism"
"R_DAGK141_fwd","Glycerophospholipid Metabolism"
"R_DAGK160_fwd","Glycerophospholipid Metabolism"
"R_DAGK161_fwd","Glycerophospholipid Metabolism"
"R_DAGK180_fwd","Glycerophospholipid Metabolism"
"R_DAGK181_fwd","Glycerophospholipid Metabolism"
"R_G3PAT120_fwd","Glycerophospholipid Metabolism"
"R_G3PAT140_fwd","Glycerophospholipid Metabolism"
"R_G3PAT141_fwd","Glycerophospholipid Metabolism"
"R_G3PAT160_fwd","Glycerophospholipid Metabolism"
"R_G3PAT161_fwd","Glycerophospholipid Metabolism"
"R_G3PAT180_fwd","Glycerophospholipid Metabolism"
"R_G3PAT181_fwd","Glycerophospholipid Metabolism"
"R_GPDDA1_fwd","Glycerophospholipid Metabolism"
"R_GPDDA1pp_fwd","Glycerophospholipid Metabolism"
"R_GPDDA2_fwd","Glycerophospholipid Metabolism"
"R_GPDDA2pp_fwd","Glycerophospholipid Metabolism"
"R_GPDDA4_fwd","Glycerophospholipid Metabolism"
"R_GPDDA4pp_fwd","Glycerophospholipid Metabolism"
"R_GPDDA5_fwd","Glycerophospholipid Metabolism"
"R_GPDDA5pp_fwd","Glycerophospholipid Metabolism"
"R_GPDDA3_fwd","Glycerophospholipid Metabolism"
"R_GPDDA3pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E120pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E140pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E141pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E160pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E161pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E180pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1E181pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G120pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G140pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G141pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G160pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G161pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G180pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1G181pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A120pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A140pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A141pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A160pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A161pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A180pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL1A181pp_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E120_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E140_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E141_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E160_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E161_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E180_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2E181_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G120_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G140_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G141_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G160_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G161_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G180_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2G181_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A120_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A140_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A141_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A160_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A161_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A180_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2A181_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE120_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE140_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE141_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE160_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE161_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE180_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE181_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG120_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG140_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG141_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG160_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG161_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG180_fwd","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG181_fwd","Glycerophospholipid Metabolism"
"R_PAPA120_fwd","Glycerophospholipid Metabolism"
"R_PAPA140_fwd","Glycerophospholipid Metabolism"
"R_PAPA141_fwd","Glycerophospholipid Metabolism"
"R_PAPA160_fwd","Glycerophospholipid Metabolism"
"R_PAPA161_fwd","Glycerophospholipid Metabolism"
"R_PAPA180_fwd","Glycerophospholipid Metabolism"
"R_PAPA181_fwd","Glycerophospholipid Metabolism"
"R_PAPA120pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA140pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA141pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA160pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA161pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA180pp_fwd","Glycerophospholipid Metabolism"
"R_PAPA181pp_fwd","Glycerophospholipid Metabolism"
"R_PGPP120_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP120_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP140_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP140_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP141_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP141_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP160_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP160_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP161_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP161_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP180_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP180_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP181_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP181_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP120pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP120pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP140pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP140pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP141pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP141pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP160pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP160pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP161pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP161pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP180pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP180pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGPP181pp_b0418_fwd","Glycerophospholipid Metabolism"
"R_PGPP181pp_b1278_fwd","Glycerophospholipid Metabolism"
"R_PGSA120_fwd","Glycerophospholipid Metabolism"
"R_PGSA140_fwd","Glycerophospholipid Metabolism"
"R_PGSA141_fwd","Glycerophospholipid Metabolism"
"R_PGSA160_fwd","Glycerophospholipid Metabolism"
"R_PGSA161_fwd","Glycerophospholipid Metabolism"
"R_PGSA180_fwd","Glycerophospholipid Metabolism"
"R_PGSA181_fwd","Glycerophospholipid Metabolism"
"R_PSD120_fwd","Glycerophospholipid Metabolism"
"R_PSD140_fwd","Glycerophospholipid Metabolism"
"R_PSD141_fwd","Glycerophospholipid Metabolism"
"R_PSD160_fwd","Glycerophospholipid Metabolism"
"R_PSD161_fwd","Glycerophospholipid Metabolism"
"R_PSD180_fwd","Glycerophospholipid Metabolism"
"R_PSD181_fwd","Glycerophospholipid Metabolism"
"R_PSSA120_fwd","Glycerophospholipid Metabolism"
"R_PSSA140_fwd","Glycerophospholipid Metabolism"
"R_PSSA141_fwd","Glycerophospholipid Metabolism"
"R_PSSA160_fwd","Glycerophospholipid Metabolism"
"R_PSSA161_fwd","Glycerophospholipid Metabolism"
"R_PSSA180_fwd","Glycerophospholipid Metabolism"
"R_PSSA181_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A120pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A140pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A141pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A160pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A161pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A180pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1A181pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1E120pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1E140pp_fwd","Glycerophospholipid Metabolism"
"R_PLIPA1E141pp_fwd","Glycerophospholipid Metabolism"
